Date,ID,Name,Neo Reference ID,NASA JPL URL,Absolute Magnitude H,Estimated Diameter Min (km),Estimated Diameter Max (km),Is Potentially Hazardous Asteroid,Close Approach Date Full,Relative Velocity (km/h),Miss Distance (astronomical units),Miss Distance (kilometers),Orbiting Body
2023-04-24,2416195,416195 (2002 TR190),2416195,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2416195,19.44,0.3439972547,0.7692012455,True,2023-Apr-24 00:25,64529.8300088032,0.2427402258,36313420.742999046,Earth
2023-04-24,3635123,(2013 HV14),3635123,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3635123,21.13,0.1579628558,0.3532156834,False,2023-Apr-24 17:09,55111.4233443688,0.3007547428,44992268.915277836,Earth
2023-04-24,3759758,(2016 SU2),3759758,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3759758,27.6,0.0080270317,0.0179489885,False,2023-Apr-24 11:15,67966.1592898086,0.4768617047,71337495.307688989,Earth
2023-04-24,3824088,(2018 JL2),3824088,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3824088,24.8,0.0291443905,0.0651688382,False,2023-Apr-24 19:29,97771.1409652028,0.4480094023,67021252.324053101,Earth
2023-04-24,3878618,(2019 TK5),3878618,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3878618,27.46,0.0085616008,0.0191443215,False,2023-Apr-24 21:47,13153.5157064633,0.0665656643,9958081.594415041,Earth
2023-04-24,54016634,(2020 HO2),54016634,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54016634,24.3,0.0366906138,0.0820427065,False,2023-Apr-24 10:31,61821.1459195812,0.3823694838,57201660.329479506,Earth
2023-04-24,54138303,(2021 GT16),54138303,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54138303,27.4,0.0088014652,0.0196806745,False,2023-Apr-24 02:22,40722.0713447404,0.1042716331,15598814.213181497,Earth
2023-04-24,54200472,(2021 SF3),54200472,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54200472,23.43,0.0547715431,0.1224728936,False,2023-Apr-24 09:19,53215.6665962462,0.1750808639,26191724.317199893,Earth
2023-04-24,54276133,(2022 HF),54276133,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54276133,24.68,0.0308003021,0.0688715693,False,2023-Apr-24 11:34,70297.3060504301,0.46803546,70017107.9004702,Earth
2023-04-24,54276380,(2022 HL1),54276380,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54276380,25.38,0.0223128464,0.0498930414,False,2023-Apr-24 16:37,47966.3304941974,0.0570276367,8531212.981453829,Earth
2023-04-24,54339216,(2023 BH),54339216,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54339216,19.83,0.2874451443,0.6427468824,False,2023-Apr-24 19:13,50268.3951522985,0.1583774666,23692931.659356142,Earth
2023-04-24,54354416,(2023 GU2),54354416,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354416,25.25,0.0236894499,0.0529712204,False,2023-Apr-24 10:58,27848.6006675917,0.049829036,7454317.64975332,Earth
2023-04-24,54354858,(2023 HJ2),54354858,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354858,27.39,0.0088420909,0.0197715164,False,2023-Apr-24 11:59,42612.534659785,0.0057180748,855411.810580676,Earth
2023-04-24,54356038,(2023 HB4),54356038,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356038,26.84,0.0113908197,0.0254706471,False,2023-Apr-24 01:49,34507.0511436443,0.006478841,969220.81366867,Earth
2023-04-24,54356999,(2023 HZ5),54356999,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356999,27.89,0.0070235225,0.0157050737,False,2023-Apr-24 19:17,23645.7819690027,0.0046715868,698859.434800116,Earth
2023-04-24,54357785,(2023 JX),54357785,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54357785,22.74,0.0752583992,0.1682828966,False,2023-Apr-24 17:50,34110.7774353697,0.2182938227,32656290.910077649,Earth
2023-04-24,54358913,(2023 JG5),54358913,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54358913,21.77,0.1176399894,0.2630510131,True,2023-Apr-24 15:59,70281.1167298556,0.1816129027,27168903.408437249,Earth
2023-04-24,54359258,(2023 KU),54359258,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54359258,22.42,0.0872077289,0.19500241,False,2023-Apr-24 15:31,43743.7590879802,0.3805549201,56930205.464980187,Earth
2023-04-24,54392427,(2023 TB5),54392427,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54392427,24.55,0.0327005439,0.0731206391,False,2023-Apr-24 03:05,31488.4180375269,0.1371854388,20522649.439495356,Earth
2023-04-24,54399492,(2023 UH9),54399492,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54399492,30.81,0.0018304378,0.0040929834,False,2023-Apr-24 09:23,26414.9338375022,0.4663304156,69762036.889974772,Earth
2023-04-25,2527977,527977 (2008 EY68),2527977,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2527977,22.3,0.0921626549,0.2060819612,False,2023-Apr-25 22:28,88867.2891288755,0.2522453743,37735370.712632741,Earth
2023-04-25,3120862,(2002 GR),3120862,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3120862,23.2,0.0608912622,0.1361570015,False,2023-Apr-25 23:22,67213.9226083885,0.4784308388,71572234.426793356,Earth
2023-04-25,3824979,(2018 KT),3824979,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3824979,20.97,0.1700415193,0.3802243961,False,2023-Apr-25 00:52,28377.5047682507,0.3317677778,49631752.893513286,Earth
2023-04-25,54017087,(2020 KU),54017087,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54017087,28.53,0.0052306418,0.0116960705,False,2023-Apr-25 00:00,65953.0448384764,0.4097468044,61297249.177546628,Earth
2023-04-25,54054532,(2020 SO2),54054532,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54054532,24.8,0.0291443905,0.0651688382,False,2023-Apr-25 11:27,57119.1945030014,0.1724673283,25800744.958270721,Earth
2023-04-25,54143413,(2021 JX),54143413,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54143413,27.35,0.0090064777,0.0201390963,False,2023-Apr-25 22:38,35832.4708783095,0.0846939885,12670040.281404495,Earth
2023-04-25,54208043,(2021 TS10),54208043,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54208043,25.58,0.0203495578,0.0455029946,False,2023-Apr-25 04:22,48688.0973637761,0.3795112071,56774068.223288877,Earth
2023-04-25,54276734,(2022 HE3),54276734,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54276734,25.32,0.0229379698,0.0512908597,False,2023-Apr-25 13:40,51874.07203251,0.0848264979,12689863.405399473,Earth
2023-04-25,54321805,(2022 UQ14),54321805,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54321805,23.13,0.0628861456,0.1406176963,False,2023-Apr-25 12:34,69807.7782656766,0.3086368686,46171418.146029882,Earth
2023-04-25,54354353,(2023 GO1),54354353,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354353,26.48,0.0134448195,0.0300635304,False,2023-Apr-25 13:21,42936.8062333907,0.0279389869,4179612.930197903,Earth
2023-04-25,54354862,(2023 HL2),54354862,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354862,25.54,0.0207278843,0.0463489584,False,2023-Apr-25 04:09,33486.2702772499,0.0459627625,6875931.369315875,Earth
2023-04-25,54354973,(2023 HW2),54354973,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354973,25.49,0.0212106988,0.0474285643,False,2023-Apr-25 06:11,41935.5000914285,0.0153620816,2298134.686126192,Earth
2023-04-25,54355038,(2023 HH3),54355038,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54355038,27.14,0.0099209892,0.0221840062,False,2023-Apr-25 17:27,48066.7351445032,0.0026895375,402349.081285125,Earth
2023-04-25,54356042,(2023 HF4),54356042,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356042,28.6,0.0050647146,0.0113250461,False,2023-Apr-25 16:42,35051.0947627195,0.003369782,504112.20956434,Earth
2023-04-25,54357156,(2023 HV6),54357156,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54357156,24.91,0.0277047973,0.06194981,False,2023-Apr-25 14:31,36185.9795637977,0.0119393951,1786108.076048437,Earth
2023-04-25,54357277,(2023 HQ7),54357277,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54357277,24.73,0.0300992017,0.067303861,False,2023-Apr-25 04:12,29279.4108198997,0.0363461605,5437308.193478135,Earth
2023-04-25,54358778,(2023 JP4),54358778,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54358778,24.46,0.0340843469,0.0762149166,False,2023-Apr-25 08:58,33864.3790758103,0.0680924443,10186484.630373641,Earth
2023-04-25,54382558,(2023 RO6),54382558,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54382558,26.74,0.0119276525,0.0266710417,False,2023-Apr-25 22:38,34005.4153629934,0.4331706826,64801411.463406062,Earth
2023-04-26,2054071,54071 (2000 GQ146),2054071,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2054071,17.43,0.8680704579,1.9410645532,False,2023-Apr-26 00:43,44076.2940559109,0.3160704299,47283463.083024313,Earth
2023-04-26,3330155,(2006 HV5),3330155,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3330155,19.41,0.3487827332,0.7799019007,True,2023-Apr-26 03:43,62723.4951845686,0.0161757799,2419862.218628813,Earth
2023-04-26,3459086,(2009 HY67),3459086,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3459086,21.98,0.1067959975,0.2388031102,False,2023-Apr-26 13:25,83295.1686937122,0.232001769,34706970.47863203,Earth
2023-04-26,3781917,(2017 SV17),3781917,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3781917,25.7,0.0192555078,0.0430566244,False,2023-Apr-26 13:10,42596.0519479891,0.3474179526,51972985.708720962,Earth
2023-04-26,3825009,(2018 KV1),3825009,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3825009,24.5,0.0334622374,0.0748238376,False,2023-Apr-26 20:53,43106.6018090398,0.1917037165,28678467.659483855,Earth
2023-04-26,3831063,(2018 SF3),3831063,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3831063,25.31,0.0230438467,0.0515276076,False,2023-Apr-26 21:19,20198.9794602574,0.0796701175,11918479.880649725,Earth
2023-04-26,3841618,(2019 HJ3),3841618,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3841618,24.31,0.0365220357,0.0816657545,False,2023-Apr-26 16:24,51198.0431147834,0.2976061663,44521248.577345781,Earth
2023-04-26,54134094,(2021 GB),54134094,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54134094,27.01,0.0105330702,0.0235526609,False,2023-Apr-26 23:30,35136.4702435632,0.2886448671,43180657.304593077,Earth
2023-04-26,54335009,(2022 YK),54335009,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54335009,28.57,0.0051351718,0.0114825932,False,2023-Apr-26 17:02,6615.5510806218,0.1077964946,16126125.985626502,Earth
2023-04-26,54354302,(2023 GG1),54354302,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354302,24.91,0.0277047973,0.06194981,False,2023-Apr-26 16:04,35985.2013831663,0.0321535966,4810109.564199242,Earth
2023-04-26,54355041,(2023 HL3),54355041,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54355041,26.66,0.0123752784,0.0276719637,False,2023-Apr-26 21:18,50743.5800030737,0.0122452194,1831858.739922678,Earth
2023-04-26,54356392,(2023 HP4),54356392,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356392,25.79,0.0184737464,0.0413085527,False,2023-Apr-26 21:04,25621.1293715002,0.0382674885,5724734.769849495,Earth
2023-04-26,54356989,(2023 HO5),54356989,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356989,26.25,0.0149470324,0.0334225806,False,2023-Apr-26 04:30,33101.677136059,0.0213946315,3200591.301834905,Earth
2023-04-26,54357103,(2023 HJ6),54357103,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54357103,22.91,0.0695913044,0.1556108872,False,2023-Apr-26 00:56,42212.1960893855,0.1741164494,26047449.962202778,Earth
2023-04-26,54384752,(2023 SV),54384752,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54384752,24.86,0.0283501249,0.0633928065,False,2023-Apr-26 12:08,29837.0572309558,0.3168889735,47405915.462086445,Earth
2023-04-26,54387149,(2023 SV5),54387149,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54387149,27.38,0.0088829042,0.0198627775,False,2023-Apr-26 12:02,20043.6339900616,0.3772970517,56442835.291599879,Earth
2023-04-20,2326291,326291 (1998 HM3),2326291,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2326291,19.0,0.4212646106,0.9419763057,False,2023-Apr-20 06:18,68688.1329113092,0.3584162009,53618300.228132083,Earth
2023-04-20,2405189,405189 (2003 BO1),2405189,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2405189,20.82,0.1822027706,0.4074177807,False,2023-Apr-20 20:39,14172.781360981,0.3968316936,59365176.111052632,Earth
2023-04-20,3760885,(2016 TR55),3760885,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3760885,22.99,0.0670741189,0.1499822895,False,2023-Apr-20 20:41,13560.6324540738,0.2189005399,32747054.510890013,Earth
2023-04-20,3799877,(2018 EZ3),3799877,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3799877,23.84,0.0453476699,0.1014004725,False,2023-Apr-20 21:12,21197.4644925436,0.2568334605,38421738.635529135,Earth
2023-04-20,54049792,(2020 OV4),54049792,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54049792,27.1,0.0101054342,0.0225964377,False,2023-Apr-20 15:05,12332.5270410651,0.3232308836,48354651.704777932,Earth
2023-04-20,54194357,(2021 RG6),54194357,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54194357,28.92,0.00437074,0.0097732718,False,2023-Apr-20 13:32,17265.7651046785,0.2143416329,32065051.734161923,Earth
2023-04-20,54260714,(2022 FD),54260714,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54260714,26.13,0.0157962856,0.0353215683,False,2023-Apr-20 06:06,59344.6542534983,0.4792510837,71694941.316711719,Earth
2023-04-20,54320708,(2022 UP10),54320708,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54320708,25.77,0.0186446818,0.041690776,False,2023-Apr-20 02:21,44737.1813556544,0.294064867,43991477.74503329,Earth
2023-04-20,54353617,(2023 FU13),54353617,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54353617,22.16,0.0983003302,0.2198062205,False,2023-Apr-20 19:55,58927.2911895294,0.2316658463,34656717.158227381,Earth
2023-04-20,54354502,(2023 HJ),54354502,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354502,27.63,0.0079168967,0.0177027191,False,2023-Apr-20 16:33,33053.6364802319,0.0126073376,1886030.851330912,Earth
2023-04-20,54354503,(2023 HK),54354503,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354503,27.19,0.0096951599,0.0216790366,False,2023-Apr-20 05:07,57332.1866164848,0.0022801207,341101.200062909,Earth
2023-04-20,54355039,(2023 HJ3),54355039,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54355039,26.39,0.0140137697,0.0313357417,False,2023-Apr-20 03:50,23922.8752054459,0.0594157172,8888464.737642364,Earth
2023-04-20,54355042,(2023 HM3),54355042,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54355042,24.97,0.0269497646,0.0602615057,False,2023-Apr-20 07:17,83227.9616659015,0.0434477841,6499695.957579867,Earth
2023-04-20,54356032,(2023 HU3),54356032,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356032,25.06,0.0258556212,0.0578149266,False,2023-Apr-20 16:21,71494.9346699219,0.0147346732,2204275.725866084,Earth
2023-04-20,54356833,(2023 HS4),54356833,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356833,25.0,0.02658,0.0594346868,False,2023-Apr-20 04:55,26667.5404117111,0.0720952613,10785297.527573431,Earth
2023-04-20,54356994,(2023 HU5),54356994,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356994,27.58,0.0081013049,0.0181150684,False,2023-Apr-20 12:25,26473.0143480423,0.0062221255,930816.721672685,Earth
2023-04-20,54357344,(2023 JA),54357344,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54357344,23.89,0.0443154309,0.099092316,False,2023-Apr-20 14:38,26891.8188246201,0.1498703122,22420279.481355014,Earth
2023-04-20,54380898,(2023 RS2),54380898,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54380898,24.03,0.0415484643,0.0929051906,False,2023-Apr-20 08:48,14035.9424245731,0.1123073139,16800934.944861393,Earth
2023-04-21,2468910,468910 (2014 KQ76),2468910,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2468910,21.67,0.1231841913,0.2754482254,True,2023-Apr-21 20:56,57926.0708667515,0.146104127,21856866.19740949,Earth
2023-04-21,3667132,(2014 GY44),3667132,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3667132,25.4,0.022108281,0.0494356193,False,2023-Apr-21 16:47,90760.2753355754,0.4524362352,67683497.096739024,Earth
2023-04-21,3841712,(2019 JO1),3841712,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3841712,27.2,0.0096506147,0.0215794305,False,2023-Apr-21 04:45,46529.2675927656,0.1871803499,28001781.650894713,Earth
2023-04-21,54016641,(2020 HW2),54016641,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54016641,24.89,0.0279611466,0.0625230245,False,2023-Apr-21 08:32,78572.4489273071,0.3810006131,56996880.188454097,Earth
2023-04-21,54143414,(2021 JY),54143414,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54143414,18.79,0.4640395282,1.0376239294,True,2023-Apr-21 21:43,72839.0429822041,0.2607016139,39000406.145002393,Earth
2023-04-21,54266165,(2022 FA4),54266165,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54266165,25.71,0.0191670368,0.0428587972,False,2023-Apr-21 14:26,19987.6277650056,0.1357095387,20301857.928202569,Earth
2023-04-21,54293659,(2022 PW),54293659,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54293659,25.37,0.0224158379,0.0501233372,False,2023-Apr-21 14:46,27190.1190917544,0.3679069862,55038101.493639394,Earth
2023-04-21,54324405,(2022 VP),54324405,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54324405,26.37,0.0141434375,0.0316256878,False,2023-Apr-21 08:28,14507.446611717,0.2372820104,35496883.345157848,Earth
2023-04-21,54342180,(2023 DL),54342180,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54342180,20.28,0.233644185,0.5224442801,False,2023-Apr-21 14:04,56119.4743971708,0.2241063202,33525828.155457974,Earth
2023-04-21,54350430,(2023 FO1),54350430,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54350430,21.52,0.131994239,0.2951480911,False,2023-Apr-21 09:32,40064.5669505486,0.2265119133,33885699.759304671,Earth
2023-04-21,54354405,(2023 GL2),54354405,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354405,24.43,0.0345585074,0.0772751717,False,2023-Apr-21 17:00,25644.9779333764,0.1176419978,17598992.293424686,Earth
2023-04-21,54354676,(2023 HS1),54354676,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354676,28.01,0.006645918,0.0148607244,False,2023-Apr-21 18:08,12211.955197825,0.0185028995,2767994.354024065,Earth
2023-04-21,54354681,(2023 HX1),54354681,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354681,27.5,0.008405334,0.0187948982,False,2023-Apr-21 04:52,38125.5806591604,0.0202941149,3035956.362575263,Earth
2023-04-21,54356041,(2023 HD4),54356041,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356041,26.04,0.0164647438,0.0368162863,False,2023-Apr-21 04:56,50553.2199025721,0.0135023987,2019930.085410769,Earth
2023-04-21,54356389,(2023 HM4),54356389,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356389,27.69,0.0077011393,0.0172202709,False,2023-Apr-21 19:06,3737.9425905556,0.0260395124,3895455.590878588,Earth
2023-04-21,54356985,(2023 HL5),54356985,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356985,27.52,0.0083282735,0.0186225856,False,2023-Apr-21 01:39,29596.3749970363,0.0051228662,766369.871814994,Earth
2023-04-21,54356986,(2023 HM5),54356986,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356986,22.84,0.0718712133,0.1607089186,False,2023-Apr-21 01:57,27608.1703223175,0.1524501266,22806214.220590342,Earth
2023-04-21,54357106,(2023 HL6),54357106,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54357106,26.78,0.0117099483,0.0261842403,False,2023-Apr-21 15:29,14520.3198026147,0.0362225356,5418814.171759172,Earth
2023-04-21,54357250,(2023 HC7),54357250,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54357250,25.61,0.0200703514,0.0448786701,False,2023-Apr-21 17:21,22631.9054942437,0.0467253608,6990014.450661496,Earth
2023-04-22,3092237,(1999 UQ),3092237,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3092237,21.87,0.1123453177,0.2512117673,False,2023-Apr-22 04:48,47422.6410320168,0.1441914453,21570733.089101511,Earth
2023-04-22,3387458,(2007 TH1),3387458,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3387458,21.88,0.1118291378,0.250057554,True,2023-Apr-22 22:09,50175.9560333898,0.1566769223,23438533.854235501,Earth
2023-04-22,3550888,(2010 VL65),3550888,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3550888,29.22,0.0038067554,0.0085121639,False,2023-Apr-22 13:48,58832.8155939841,0.4247030577,63534672.814407099,Earth
2023-04-22,3695824,(2014 UC206),3695824,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3695824,19.11,0.4004561582,0.8954471917,False,2023-Apr-22 10:00,154665.8663102561,0.4920874631,73615236.333463597,Earth
2023-04-22,3729229,(2015 TB24),3729229,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3729229,20.53,0.208235599,0.4656289548,False,2023-Apr-22 00:38,87481.1487877484,0.2473974316,37010128.810830692,Earth
2023-04-22,3752803,(2016 JX11),3752803,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3752803,25.0,0.02658,0.0594346868,False,2023-Apr-22 21:50,101723.3832508949,0.3728249536,55773818.941408832,Earth
2023-04-22,3760542,(2016 TC18),3760542,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3760542,23.61,0.0504144434,0.1127301225,False,2023-Apr-22 00:58,28823.1219580969,0.4703886693,70369142.999414391,Earth
2023-04-22,54216274,(2021 UA12),54216274,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54216274,28.6,0.0050647146,0.0113250461,False,2023-Apr-22 17:57,56286.568359706,0.3999904899,59837725.309296513,Earth
2023-04-22,54247854,(2016 FL60),54247854,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54247854,23.92,0.0437074004,0.0977327184,False,2023-Apr-22 21:06,50858.4180363768,0.3429035833,51297645.677047571,Earth
2023-04-22,54322901,(2022 UA28),54322901,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54322901,27.46,0.0085616008,0.0191443215,False,2023-Apr-22 20:45,28507.4551984916,0.3766090151,56339906.481757837,Earth
2023-04-22,54350897,(2023 FB2),54350897,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54350897,21.2,0.1529519353,0.3420109247,False,2023-Apr-22 03:13,34991.2987671144,0.346009292,51762253.08340804,Earth
2023-04-22,54354513,(2023 HQ),54354513,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354513,26.46,0.0135692229,0.0303417048,False,2023-Apr-22 18:45,26261.322911669,0.039594519,5923255.70607453,Earth
2023-04-22,54354524,(2023 HA1),54354524,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354524,24.55,0.0327005439,0.0731206391,False,2023-Apr-22 08:20,60481.5845669658,0.0585408446,8757585.660161002,Earth
2023-04-22,54356031,(2023 HT3),54356031,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356031,24.05,0.0411675457,0.0920534307,False,2023-Apr-22 01:26,49940.7001186327,0.0458455827,6858401.520828849,Earth
2023-04-22,54356040,(2023 HE4),54356040,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356040,26.95,0.0108281678,0.0242125192,False,2023-Apr-22 17:19,42640.6510568074,0.0069962042,1046617.246405054,Earth
2023-04-22,54356388,(2023 HJ4),54356388,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356388,26.96,0.0107784169,0.0241012728,False,2023-Apr-22 23:16,41221.41837786,0.0095666848,1431155.669041376,Earth
2023-04-22,54356838,(2023 HW4),54356838,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356838,26.97,0.0107288945,0.0239905375,False,2023-Apr-22 19:51,16464.0823038944,0.0257739399,3855726.510548013,Earth
2023-04-22,54380199,(2023 RW),54380199,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54380199,25.36,0.0225193047,0.050354696,False,2023-Apr-22 10:30,35981.5797399213,0.4980024807,74500110.367436109,Earth
2023-04-19,2023714,23714 (1998 EC3),2023714,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2023714,16.85,1.133848361,2.5353620113,False,2023-Apr-19 15:57,61022.3507926355,0.3651714635,54628873.124382745,Earth
2023-04-19,2396593,396593 (2001 HC),2396593,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2396593,19.07,0.407901194,0.912094798,False,2023-Apr-19 05:04,92473.7762925,0.3394233758,50777014.047889546,Earth
2023-04-19,3311965,(2006 AN4),3311965,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3311965,20.64,0.1979497587,0.4426291165,False,2023-Apr-19 16:19,44978.3059824403,0.3269307331,48908141.309298497,Earth
